house_id,neighborhood,area,bedrooms,bathrooms,style,price
1171,A,1463,2,1,lodge,375143
4346,A,4021,6,4,victorian,1010067
7125,B,1557,3,2,ranch,780208
3830,C,1342,3,2,ranch,345287
3819,B,1748,4,2,victorian,874455
1603,C,1725,4,2,victorian,440355
4212,C,906,2,1,ranch,237007
3363,C,3276,5,3,victorian,825155
7176,A,1302,3,2,ranch,335367
3036,C,1343,2,1,lodge,345383
459,C,4985,6,4,victorian,1249139
416,C,3232,5,3,victorian,814243
2779,C,1203,3,2,ranch,310815
4217,C,4717,6,4,victorian,1182675
7368,A,896,3,2,ranch,234679
2695,A,897,2,1,ranch,234775
5316,B,1288,2,1,lodge,647439
897,B,3988,6,4,victorian,1979079
3254,C,1658,4,2,victorian,423739
5480,B,2669,4,2,ranch,1328508
677,A,750,0,0,lodge,198083
5479,B,3524,5,3,victorian,1750175
7692,C,3536,5,3,victorian,889635
7756,C,673,3,2,victorian,179375
7069,B,3308,6,4,victorian,1643839
7469,A,1383,3,2,victorian,355455
4977,B,3440,6,4,victorian,1708915
7665,B,3674,5,3,victorian,1824125
6100,B,1246,3,2,ranch,626885
7999,C,1208,2,1,lodge,311903
3074,C,4246,6,4,victorian,1065867
2921,A,1271,3,2,ranch,327679
5638,A,3819,5,3,victorian,959819
6545,A,1229,2,1,lodge,317111
7251,B,1511,2,1,lodge,757378
536,A,2824,5,3,victorian,713059
5370,A,3287,5,3,victorian,827883
5163,A,1855,4,2,ranch,472595
3190,B,2647,6,4,victorian,1317966
744,B,2021,4,2,victorian,1009044
1450,C,1065,2,1,ranch,276439
863,A,4711,7,4,victorian,1181271
318,C,978,3,2,victorian,255015
7704,A,3094,6,4,victorian,780171
3625,A,2850,5,3,victorian,719507
5166,B,1203,3,2,ranch,605686
5949,C,2039,4,2,victorian,518227
4704,C,3079,5,3,victorian,776299
1560,A,3087,6,4,victorian,778435
529,B,1282,3,2,ranch,644633
1901,B,2488,4,2,ranch,1239275
4011,B,6209,8,5,victorian,3074268
4432,B,1745,4,2,ranch,872976
3358,B,790,0,0,lodge,401689
2319,B,1229,3,2,ranch,618504
1731,A,3879,5,3,victorian,974699
5009,A,413,1,0,lodge,114591
2356,A,1858,4,2,victorian,473339
7700,A,2394,4,2,victorian,606267
7804,C,198,1,0,lodge,61271
2949,B,2152,4,2,ranch,1073627
916,C,1418,3,2,ranch,364135
1396,C,1336,3,2,ranch,343799
3013,B,328,1,0,lodge,174007
6690,C,4064,5,3,victorian,1020579
5334,B,1591,3,2,ranch,796970
2042,C,1273,3,2,victorian,328175
5709,B,2087,4,2,ranch,1041582
3446,C,1264,2,1,lodge,325791
445,A,1363,3,2,ranch,350495
6761,C,1035,3,2,victorian,269151
2323,A,4496,6,4,victorian,1127867
501,C,1869,4,2,ranch,476067
5807,C,4986,7,4,victorian,1249471
1352,B,1073,0,0,lodge,541208
4544,A,3605,6,4,victorian,906899
7910,B,4354,6,4,victorian,2159517
2636,C,3283,6,4,victorian,827043
4430,B,1998,4,2,victorian,997705
4070,A,1899,4,2,victorian,483507
3331,C,1271,2,1,lodge,327527
3237,C,2003,4,2,victorian,509299
2846,A,1293,2,1,lodge,332983
1103,B,2454,4,2,victorian,1222513
2585,C,3598,5,3,victorian,905011
362,C,2030,4,2,ranch,515995
2192,A,3847,5,3,victorian,966763
2862,B,1928,4,2,ranch,963195
4542,C,1165,3,2,ranch,301391
3731,C,1157,3,2,ranch,299407
4631,B,1818,4,2,victorian,908965
3972,A,3052,5,3,ranch,769603
5096,C,2178,4,2,victorian,552699
2483,A,92,1,0,lodge,34983
3648,B,1153,2,1,ranch,580884
2955,B,2830,5,3,victorian,1408033
2245,C,1407,4,2,ranch,361491
5860,A,1295,3,2,ranch,333631
3711,B,2217,4,2,victorian,1105672
7926,A,1222,0,0,lodge,315139
5174,C,3860,5,3,victorian,969987
7462,C,2640,6,4,victorian,667579
3361,B,1999,4,2,victorian,998198
7735,B,2076,4,2,ranch,1036159
4312,A,2077,4,2,victorian,527651
3161,C,1383,3,2,ranch,355455
5296,B,4300,6,4,victorian,2132895
6560,B,1200,2,1,lodge,604055
3806,B,3455,6,4,victorian,1716310
7327,B,992,3,2,ranch,501663
2119,C,1379,3,2,victorian,354463
325,A,1222,3,2,ranch,315527
2934,C,1103,3,2,victorian,286015
4576,C,2057,4,2,ranch,522691
763,C,1419,3,2,ranch,364383
6882,A,809,2,1,ranch,212951
4153,A,1178,3,2,ranch,304615
6564,C,1087,2,1,ranch,281895
6344,C,1204,2,1,ranch,310911
2784,B,3714,6,4,victorian,1843997
7705,C,974,3,2,ranch,254023
6094,A,5398,6,4,victorian,1351563
1159,B,1962,4,2,lodge,979957
6113,C,1245,2,1,lodge,321079
5489,C,1641,2,1,lodge,419287
5874,B,5023,7,4,victorian,2489418
6609,B,1511,3,2,victorian,757530
1801,A,3758,6,4,victorian,944843
2943,C,38,1,0,lodge,21591
5283,A,1599,3,2,victorian,409023
372,A,3176,6,4,victorian,800507
2242,B,3473,5,3,victorian,1725032
2030,C,2527,4,2,victorian,639251
2418,B,4834,6,4,victorian,2396157
432,B,1976,4,2,ranch,986859
7855,B,2831,6,4,victorian,1408678
1415,C,3967,5,3,victorian,996523
5056,B,509,1,0,lodge,263240
4093,B,1262,2,1,lodge,634621
3011,B,671,0,0,lodge,343022
4248,A,2185,4,2,ranch,554435
1570,B,1211,3,2,ranch,609630
900,A,824,0,0,lodge,216435
6335,B,3077,5,3,victorian,1529804
7261,B,2372,4,2,ranch,1182087
3513,B,853,0,0,lodge,432748
6647,B,3401,5,3,victorian,1689536
2131,A,2961,5,3,victorian,747035
2756,B,3580,6,4,victorian,1777935
7167,B,3225,5,3,victorian,1602768
4908,A,6232,8,5,victorian,1558631
4340,C,1314,4,2,victorian,338427
7300,A,4745,6,4,victorian,1189619
2201,A,1181,3,2,victorian,305359
2239,A,1360,3,2,ranch,349751
506,B,1474,3,2,ranch,739289
4883,A,1737,2,1,lodge,443095
6311,B,1048,2,1,ranch,529119
4052,B,1455,2,1,ranch,729770
7487,A,1527,4,2,ranch,391251
2282,B,1501,2,1,ranch,752448
7906,A,966,3,2,ranch,252039
7008,A,2112,4,2,victorian,536331
4230,A,3608,5,3,victorian,907491
6141,B,2199,4,2,ranch,1096798
7415,B,3919,5,3,victorian,1944910
7646,A,1377,3,2,lodge,353967
4912,B,1170,3,2,ranch,589417
2568,A,907,2,1,ranch,237255
3795,A,241,1,0,lodge,71935
1278,B,2593,4,2,victorian,1291040
7782,A,1538,4,2,victorian,393979
993,C,2811,5,3,victorian,709835
2544,A,1697,4,2,victorian,433411
888,B,1355,2,1,lodge,680470
4446,A,4192,6,4,victorian,1052475
1495,C,3217,5,3,victorian,810523
4044,C,5083,6,4,victorian,1273443
5043,C,2195,4,2,ranch,556915
6071,A,2993,5,3,victorian,754971
6477,B,34,1,0,lodge,29065
3736,A,156,1,0,lodge,50855
2824,C,1397,3,2,ranch,358927
5168,A,2886,5,3,victorian,728435
7900,C,2028,4,2,victorian,515499
6376,B,1090,3,2,ranch,549977
2062,A,1209,3,2,victorian,312303
6892,C,2112,4,2,victorian,536331
4051,C,1193,3,2,lodge,308335
1740,B,1496,3,2,victorian,750135
1341,A,2009,4,2,victorian,510787
4242,A,3869,6,4,victorian,972371
5119,A,3297,5,3,victorian,830363
2569,B,1155,3,2,victorian,582022
240,C,1214,3,2,ranch,313543
7874,B,1269,3,2,ranch,638224
4740,C,1785,4,2,victorian,455235
1243,C,956,0,0,lodge,249171
2722,A,3166,5,3,victorian,797875
2497,C,1622,4,2,victorian,414811
1565,B,2296,6,4,victorian,1144923
7696,A,1243,3,2,victorian,320735
4696,A,2032,4,2,ranch,516491
929,A,3620,6,4,victorian,910619
1098,A,2261,4,2,ranch,573283
3642,A,241,1,0,lodge,71935
7039,A,2693,5,3,victorian,680571
2168,B,2587,4,2,ranch,1288082
2441,A,1823,4,2,ranch,464659
2536,A,1467,3,2,ranch,376287
6505,B,3106,5,3,victorian,1544101
7992,A,4655,7,4,victorian,1167383
4433,A,3424,6,4,victorian,862011
7087,B,299,1,0,lodge,159710
2224,C,1405,4,2,victorian,360995
4456,A,1937,4,2,ranch,492931
1192,A,1939,4,2,ranch,493427
802,B,559,0,0,lodge,287806
6416,B,3717,5,3,victorian,1845324
5928,C,3045,5,3,victorian,767867
626,B,1208,3,2,ranch,608151
6178,B,989,2,1,ranch,500032
992,A,1898,4,2,ranch,483259
4278,B,1588,4,2,ranch,795575
6200,A,1959,4,2,victorian,498387
7412,B,1450,2,1,ranch,727305
7420,B,2170,4,2,ranch,1082501
6040,C,1554,3,2,lodge,397863
829,B,1792,4,2,ranch,896147
1956,B,2067,4,2,victorian,1031722
5156,B,4493,6,4,victorian,2228044
955,A,437,1,0,lodge,120543
6808,B,1094,0,0,lodge,551561
5920,A,1175,3,2,ranch,303871
4360,C,853,2,1,ranch,223863
2677,C,1236,2,1,lodge,318847
7975,A,2311,6,4,victorian,585987
2136,B,1442,3,2,ranch,723513
475,A,628,0,0,lodge,167827
7944,A,1592,3,2,ranch,407287
2060,B,3455,6,4,victorian,1716310
7354,C,1515,4,2,victorian,388275
6003,C,2587,4,2,ranch,654131
3172,C,1693,4,2,lodge,432419
1805,C,3618,5,3,victorian,909971
1933,C,1311,3,2,lodge,337599
6764,B,2478,4,2,ranch,1234345
1866,C,1344,2,1,ranch,345631
2653,A,1201,3,2,victorian,310319
3599,A,1758,4,2,ranch,448539
6353,C,1137,3,2,ranch,294447
4711,A,295,1,0,lodge,85327
5554,B,1254,3,2,ranch,630829
2499,C,4062,5,3,ranch,1020083
4522,B,1965,4,2,ranch,981436
6373,B,4352,6,4,victorian,2158531
1388,B,1330,2,1,ranch,668145
7103,A,2415,4,2,ranch,611475
1399,A,3533,5,3,victorian,888891
2273,A,1106,3,2,victorian,286759
5946,B,3194,5,3,victorian,1587485
6975,A,903,3,2,victorian,236415
2541,C,3816,6,4,victorian,959227
7530,C,2958,7,4,victorian,746527
3781,B,1025,0,0,lodge,517544
259,A,1489,3,2,ranch,381743
1635,B,1260,3,2,ranch,633787
672,B,2382,4,2,ranch,1187017
1997,B,2003,4,2,ranch,1000170
1229,B,1029,2,1,victorian,519752
6273,B,846,2,1,lodge,429533
246,B,1314,3,2,lodge,660409
5032,A,1443,3,2,victorian,370335
7049,B,4495,6,4,victorian,2229030
1537,B,878,2,1,lodge,445309
6269,C,1185,3,2,ranch,306351
610,C,3859,6,4,victorian,969891
4565,B,1419,3,2,ranch,712174
5042,C,4881,6,4,victorian,1223347
2046,B,4148,7,4,victorian,2058043
4869,A,5103,8,5,victorian,1278639
3651,B,1117,2,1,ranch,563136
4489,A,3558,5,3,victorian,895091
6769,B,1771,4,2,ranch,885794
3186,B,3478,5,3,victorian,1727497
7268,A,1523,3,2,victorian,390175
7668,A,1867,3,2,ranch,475487
3656,C,3669,6,4,victorian,922771
717,A,1497,4,2,victorian,383811
6971,A,1343,2,1,lodge,345383
7869,A,4021,5,3,victorian,1009915
7436,A,1955,4,2,ranch,497395
1247,A,3606,5,3,victorian,906995
6259,A,5323,7,4,victorian,1333047
5084,C,1542,2,1,lodge,394735
2788,A,3905,5,3,ranch,981147
6500,C,1172,2,1,ranch,302975
3812,C,1941,4,2,ranch,493923
3372,C,1110,2,1,ranch,287599
2953,B,1665,3,2,ranch,833452
1126,A,1877,4,2,victorian,478051
7805,A,4449,6,4,victorian,1116211
3947,A,1485,3,2,victorian,380751
6697,B,1620,4,2,ranch,811351
7383,A,1230,2,1,lodge,317359
1090,C,257,1,0,lodge,75903
7736,C,1416,2,1,lodge,363487
3338,B,1963,4,2,victorian,980450
7854,A,1118,4,2,victorian,289819
1154,C,3218,5,3,victorian,810771
4462,C,2030,4,2,victorian,515995
6845,A,973,0,0,lodge,253387
4607,A,1446,3,2,ranch,371079
7827,C,1125,2,1,lodge,291319
670,B,2302,4,2,victorian,1147577
2249,A,1274,2,1,ranch,328271
4974,B,294,1,0,lodge,157245
875,A,1331,3,2,ranch,342559
1951,B,1288,3,2,ranch,647591
7691,B,4550,6,4,victorian,2256145
4987,C,3616,6,4,victorian,909627
4502,B,3599,5,3,victorian,1787150
4268,A,4413,6,4,victorian,1107283
4394,B,2645,5,3,victorian,1316828
1990,C,2972,5,3,victorian,749763
4811,A,1750,3,2,lodge,446471
7257,B,1940,4,2,ranch,969111
2349,C,3752,5,3,ranch,943203
5660,B,1559,4,2,victorian,781278
6784,B,2473,4,2,victorian,1231880
2028,B,2325,4,2,ranch,1158916
6308,B,1158,2,1,ranch,583349
4856,B,4004,5,3,victorian,1986815
7135,A,3968,6,4,victorian,996923
7671,B,2504,4,2,ranch,1247163
5616,A,2480,4,2,ranch,627595
2147,B,1301,3,2,ranch,654000
761,B,1348,3,2,ranch,677171
6650,A,1117,2,1,lodge,289335
5461,C,1321,3,2,victorian,340079
4658,A,2679,5,3,victorian,677099
2848,B,3095,6,4,victorian,1538830
1441,B,2523,6,4,victorian,1256834
6822,B,2253,4,2,ranch,1123420
7936,B,179,1,0,lodge,100550
1863,A,153,1,0,lodge,50111
614,A,992,3,2,ranch,258487
930,B,1654,4,2,ranch,828113
3565,C,1525,2,1,lodge,390519
3203,A,3176,5,3,victorian,800355
4497,A,912,0,0,lodge,238259
5600,B,93,1,0,lodge,58152
3759,C,2648,5,3,victorian,669411
6245,B,1654,2,1,ranch,827877
3941,A,2030,4,2,ranch,515995
1616,C,1990,4,2,victorian,506075
7482,B,1332,3,2,lodge,669283
2180,A,3384,5,3,victorian,851939
1407,C,1073,2,1,victorian,278423
6455,A,1303,3,2,ranch,335615
7209,C,1081,2,1,ranch,280407
4612,B,3038,6,4,victorian,1510729
7912,A,4105,7,4,victorian,1030983
391,B,2417,4,2,ranch,1204272
5548,C,3375,5,3,victorian,849707
704,A,2026,4,2,ranch,515003
1428,C,2153,4,2,ranch,546499
7479,B,1257,3,2,ranch,632308
2870,A,2735,5,3,victorian,690987
3180,B,3815,5,3,victorian,1893638
6425,A,3242,5,3,victorian,816723
6439,C,862,0,0,lodge,225859
3496,B,2103,4,2,ranch,1049470
1558,B,3562,5,3,victorian,1768909
5601,C,3146,5,3,victorian,792915
1293,A,1253,3,2,ranch,323215
7509,A,1430,3,2,ranch,367111
1037,B,1380,3,2,ranch,692947
4844,B,1631,4,2,victorian,816774
6472,B,2706,5,3,victorian,1346901
5272,A,1778,4,2,victorian,453499
5188,A,2111,4,2,ranch,536083
7838,A,1065,2,1,lodge,276439
5344,C,1675,4,2,ranch,427955
5888,A,1524,3,2,ranch,390423
5460,B,1413,2,1,ranch,709064
5332,B,1931,4,2,victorian,964674
905,C,75,1,0,lodge,30767
4247,B,3395,5,3,victorian,1686578
4319,A,1406,3,2,victorian,361159
3623,C,1304,3,2,ranch,335863
5537,B,3765,5,3,victorian,1868988
2309,C,3629,5,3,victorian,912699
7426,B,1216,3,2,victorian,612095
5186,C,249,1,0,lodge,73919
7339,C,1129,0,0,lodge,292075
4473,A,2403,4,2,ranch,608499
4644,B,1689,4,2,victorian,845368
6027,C,4508,6,4,victorian,1130843
4617,A,2051,4,2,victorian,521203
7591,A,2974,5,3,victorian,750259
2595,A,5933,8,5,victorian,1484479
2822,B,1413,3,2,victorian,709216
6070,B,1628,3,2,ranch,815211
1052,B,3913,6,4,victorian,1942104
1311,A,1313,3,2,ranch,338095
2148,B,3167,5,3,victorian,1574174
2889,A,3321,5,3,victorian,836315
4089,C,3337,6,4,victorian,840435
5323,C,1693,2,1,lodge,432183
1569,A,2415,4,2,ranch,611475
3097,B,3316,5,3,victorian,1647631
3388,A,2885,5,3,victorian,728187
5167,C,1267,3,2,ranch,326687
3996,A,2652,5,3,victorian,670403
5409,B,1262,3,2,victorian,634773
3920,B,1026,3,2,ranch,518425
7317,B,2543,5,3,victorian,1266542
1568,C,1258,3,2,ranch,324455
4675,C,1511,2,1,lodge,387047
2471,A,2107,4,2,victorian,535091
3107,C,3215,6,4,victorian,810179
6301,A,1024,2,1,lodge,266271
229,A,1009,2,1,ranch,262551
438,C,207,1,0,lodge,63503
5001,A,1455,3,2,victorian,373311
998,A,1687,4,2,ranch,430931
655,B,4515,7,4,victorian,2238974
6959,C,84,1,0,lodge,32999
5819,A,1704,4,2,victorian,435147
7224,A,1483,2,1,lodge,380103
3866,B,1356,3,2,victorian,681115
6527,C,1968,4,2,victorian,500619
5791,C,56,1,0,lodge,26055
7499,C,1608,3,2,ranch,411255
1790,B,3232,5,3,victorian,1606219
370,B,171,1,0,lodge,96606
2755,B,1265,3,2,ranch,636252
6250,B,1221,3,2,ranch,614560
6588,B,2288,4,2,ranch,1140675
6432,B,1218,3,2,ranch,613081
3593,A,1100,3,2,lodge,285271
6903,C,5253,7,4,victorian,1315687
7033,A,1362,3,2,lodge,350247
7587,C,2369,6,4,victorian,600371
797,A,2301,5,3,ranch,583355
703,B,2819,5,3,victorian,1402610
3508,C,3392,6,4,victorian,854075
5792,A,2456,4,2,ranch,621643
435,B,3136,5,3,victorian,1558891
3714,B,3833,6,4,victorian,1902664
3478,B,3741,5,3,victorian,1857156
926,B,4364,6,4,victorian,2164447
6914,B,1994,4,2,victorian,995733
713,B,1674,4,2,victorian,837973
3290,A,1956,4,2,victorian,497643
5719,B,587,2,1,ranch,301846
3589,A,1760,4,2,victorian,449035
4859,A,2043,4,2,victorian,519219
770,C,1485,3,2,victorian,380751
6140,B,2945,6,4,victorian,1464880
7181,A,1171,3,2,ranch,302879
6730,C,3231,5,3,victorian,813995
931,A,3261,5,3,victorian,821435
2890,B,3474,5,3,victorian,1725525
1971,A,5137,6,4,victorian,1286835
3952,C,1284,2,1,lodge,330751
4362,C,2009,4,2,victorian,510787
225,B,732,0,0,lodge,373095
3239,B,2045,4,2,victorian,1020876
873,A,2348,5,3,victorian,595011
4460,A,25,1,0,lodge,18367
6947,C,3330,5,3,victorian,838547
558,B,349,0,0,lodge,184276
7981,B,1665,3,2,ranch,833452
6461,C,319,1,0,lodge,91279
320,B,2833,5,3,victorian,1409512
2975,A,1004,3,2,ranch,261463
1403,C,1250,3,2,lodge,322471
5195,B,2141,4,2,lodge,1068204
6558,B,2351,4,2,ranch,1171734
4824,B,2341,4,2,victorian,1166804
2496,B,1689,4,2,ranch,845368
6118,C,1930,4,2,victorian,491195
6649,A,1083,3,2,ranch,281055
7702,C,3949,5,3,victorian,992059
2127,B,4065,6,4,victorian,2017040
2914,A,1709,4,2,ranch,436387
7501,A,126,1,0,lodge,43415
7605,C,1093,3,2,victorian,283535
6864,A,1103,2,1,lodge,285863
223,B,964,2,1,ranch,487707
946,B,3164,6,4,victorian,1572847
6846,C,759,3,2,ranch,200703
950,B,807,2,1,lodge,410306
6324,C,3123,5,3,victorian,787211
6566,B,3668,5,3,victorian,1821167
2521,B,1264,3,2,victorian,635759
1114,A,3142,8,5,victorian,792311
5783,B,2241,4,2,victorian,1117504
4806,A,1013,2,1,ranch,263543
4759,B,4907,6,4,victorian,2432146
6489,C,1078,3,2,ranch,279815
7657,B,882,0,0,lodge,447045
1189,B,2497,4,2,victorian,1243712
3717,C,2288,4,2,victorian,579979
339,A,2233,4,2,ranch,566339
2286,C,2175,4,2,victorian,551955
6976,C,1665,4,2,ranch,425475
753,C,3089,5,3,victorian,778779
5375,B,1840,4,2,ranch,919811
4773,B,1248,2,1,lodge,627719
7056,A,3149,5,3,victorian,793659
4991,B,1334,3,2,victorian,670269
6972,A,2146,4,2,ranch,544763
1494,C,246,1,0,lodge,73175
1205,C,505,0,0,lodge,137323
828,A,2849,5,3,victorian,719259
2295,C,1302,3,2,ranch,335367
7109,B,2852,5,3,victorian,1418879
3201,B,2522,4,2,ranch,1256037
3585,A,3603,6,4,victorian,906403
7870,B,4357,5,3,victorian,2160844
7572,A,1260,2,1,ranch,324799
5971,C,193,1,0,lodge,60031
3922,C,1983,4,2,ranch,504339
3373,B,1190,3,2,ranch,599277
7710,C,1154,3,2,lodge,298663
4787,A,3831,5,3,victorian,962795
4276,A,1145,2,1,lodge,296279
2746,C,1189,3,2,ranch,307343
7015,A,1224,3,2,ranch,316023
6097,A,1575,4,2,ranch,403155
3676,A,1003,2,1,lodge,261063
2940,A,2102,4,2,victorian,533851
3477,B,1116,3,2,ranch,562795
7651,A,130,1,0,lodge,44407
5690,B,4117,5,3,victorian,2042524
496,A,1141,3,2,victorian,295439
5141,C,851,2,1,ranch,223367
4779,A,3831,5,3,victorian,962795
2767,C,1023,2,1,ranch,266023
2774,B,3405,5,3,victorian,1691508
5035,C,1320,3,2,ranch,339831
4701,B,1389,3,2,victorian,697384
429,B,1609,4,2,victorian,805928
1006,A,3410,6,4,victorian,858539
3400,B,2422,4,2,ranch,1206737
6092,A,1190,3,2,victorian,307591
6741,B,1287,3,2,ranch,647098
4812,B,2892,6,4,victorian,1438751
6632,A,1249,3,2,victorian,322223
2121,A,1346,3,2,ranch,346279
7560,A,1101,3,2,ranch,285519
1778,B,554,0,0,lodge,285341
4290,A,1822,4,2,ranch,464411
3360,B,1433,3,2,victorian,719076
2709,B,969,0,0,lodge,489936
2744,B,2088,4,2,victorian,1042075
3102,A,2903,6,4,victorian,732803
4361,B,77,1,0,lodge,50264
2688,B,1152,0,0,lodge,580155
982,B,3007,5,3,victorian,1495294
4570,A,3971,6,4,victorian,997667
2340,B,1426,2,1,ranch,715473
5073,B,3555,6,4,victorian,1765610
3564,A,1333,2,1,ranch,342903
3257,B,1416,2,1,ranch,710543
7246,C,3594,5,3,victorian,904019
6840,C,2149,4,2,ranch,545507
7391,A,3172,5,3,victorian,799363
345,C,1938,4,2,victorian,493179
1083,C,5311,7,4,victorian,1330071
3398,A,3479,5,3,victorian,875499
2400,B,3111,7,4,victorian,1546802
608,A,723,0,0,lodge,191387
4262,A,971,2,1,lodge,253127
1733,B,1237,0,0,lodge,622060
3293,A,1427,3,2,lodge,366367
5547,C,3517,5,3,victorian,884923
7748,C,3610,5,3,victorian,907987
6943,B,4417,6,4,victorian,2190576
5896,C,4834,8,5,victorian,1211927
4063,B,4101,7,4,victorian,2034872
7478,B,3299,6,4,victorian,1639402
6831,C,1738,4,2,victorian,443579
5301,B,1728,4,2,victorian,864595
4939,A,5864,7,4,victorian,1467215
7001,B,3248,5,3,ranch,1614107
5529,B,3839,6,4,victorian,1905622
3177,C,1421,2,1,ranch,364727
6767,C,1007,0,0,lodge,261819
4659,B,3062,6,4,victorian,1522561
2665,B,32,1,0,lodge,28079
3665,A,1967,4,2,victorian,500371
6043,A,4083,6,4,victorian,1025443
1432,A,286,1,0,lodge,83095
6568,A,903,2,1,lodge,236263
6143,B,1679,4,2,ranch,840438
1625,A,2369,4,2,victorian,600067
6385,B,3663,5,3,victorian,1818702
3182,A,1222,3,2,ranch,315527
5592,A,2263,4,2,ranch,573779
1848,A,3476,6,4,victorian,874907
1682,A,4213,6,4,victorian,1057683
1294,B,3941,6,4,victorian,1955908
743,B,1294,2,1,ranch,650397
7669,B,2108,4,2,ranch,1051935
290,C,1266,3,2,victorian,326439
2741,B,1523,2,1,lodge,763294
2246,B,2067,4,2,victorian,1031722
4378,A,1980,4,2,victorian,503595
7072,C,871,0,0,lodge,228091
6572,C,1387,3,2,ranch,356447
6298,B,4045,6,4,victorian,2007180
2280,C,3763,5,3,victorian,945931
5224,C,1117,3,2,ranch,289487
6158,B,1664,4,2,ranch,833043
1501,A,2236,4,2,victorian,567083
4945,C,3394,5,3,victorian,854419
375,C,1080,2,1,lodge,280159
3938,C,1122,3,2,lodge,290727
3187,B,2508,4,2,ranch,1249135
3219,B,1204,2,1,lodge,606027
5210,A,1155,2,1,ranch,298759
7677,C,2065,4,2,ranch,524675
653,C,3070,6,4,victorian,774219
809,C,898,2,1,lodge,235023
4345,A,2510,6,4,victorian,635339
6122,A,3248,5,3,victorian,818211
2716,B,3466,5,3,victorian,1721581
773,B,3380,5,3,victorian,1679183
6307,A,1174,3,2,victorian,303623
2039,A,934,0,0,lodge,243715
461,B,748,0,0,lodge,380983
1064,C,164,1,0,lodge,52839
7084,B,2102,4,2,ranch,1048977
7755,B,3239,5,3,victorian,1609670
5068,C,2037,4,2,victorian,517731
3675,A,2527,4,2,ranch,639251
1656,A,1197,3,2,ranch,309327
2502,C,3667,6,4,victorian,922275
7858,B,2284,4,2,ranch,1138703
1662,B,2993,5,3,victorian,1488392
6836,B,3818,5,3,victorian,1895117
3264,C,1078,2,1,ranch,279663
6909,B,1309,2,1,lodge,657792
2077,B,2453,4,2,ranch,1222020
1232,B,3830,5,3,victorian,1901033
4825,B,2315,5,3,victorian,1154138
5111,A,1053,3,2,ranch,273615
5530,B,1388,3,2,ranch,696891
3386,C,2863,5,3,victorian,722731
6925,C,1140,0,0,lodge,294803
6254,B,1318,3,2,ranch,662381
7150,B,4872,7,4,victorian,2414975
6345,A,1912,4,2,victorian,486731
1476,C,46,1,0,lodge,23575
4437,A,1940,4,2,ranch,493675
2250,B,1339,3,2,ranch,672734
6746,B,2964,6,4,victorian,1474247
5055,B,1005,2,1,ranch,507920
2251,C,4461,5,3,victorian,1119035
6088,C,4381,7,4,victorian,1099431
2459,C,3138,6,4,victorian,791083
5742,A,1561,3,2,victorian,399599
7172,C,1699,3,2,ranch,433823
6470,C,2623,5,3,ranch,663211
4973,C,1438,2,1,lodge,368943
3061,C,4335,6,4,victorian,1087939
6144,C,4315,7,4,victorian,1083063
6953,A,1982,4,2,victorian,504091
4017,C,3317,5,3,ranch,835323
5204,B,1156,2,1,ranch,582363
3869,B,3789,5,3,victorian,1880820
5446,B,2024,4,2,victorian,1010523
6135,B,126,1,0,lodge,74421
425,C,3115,5,3,victorian,785227
483,B,1490,4,2,victorian,747261
3218,A,1171,3,2,ranch,302879
4454,C,1546,3,2,ranch,395879
1367,A,1418,3,2,victorian,364135
1315,A,1600,3,2,ranch,409271
6648,A,111,1,0,lodge,39695
2205,B,1202,0,0,lodge,604805
3432,B,3036,5,3,victorian,1509591
1308,A,2900,5,3,victorian,731907
3069,A,831,2,1,ranch,218407
5244,B,1811,4,2,victorian,905514
3483,A,3633,6,4,victorian,913843
4261,B,2340,4,2,ranch,1166311
1947,A,871,4,2,victorian,228563
7850,B,729,0,0,lodge,371616
4306,B,2097,4,2,ranch,1046512
4639,A,1491,3,2,ranch,382239
363,C,1213,4,2,ranch,313379
6536,A,1683,4,2,ranch,429939
4509,C,1273,3,2,ranch,328175
3457,C,1936,4,2,victorian,492683
1995,A,1457,3,2,ranch,373807
4481,A,3390,6,4,victorian,853579
502,B,1029,3,2,victorian,519904
4026,A,4908,6,4,victorian,1230043
777,B,1690,4,2,victorian,845861
2884,B,4484,6,4,victorian,2223607
406,A,3876,5,3,victorian,973955
2468,A,2037,4,2,ranch,517731
3807,C,1430,3,2,ranch,367111
4670,B,3958,7,4,victorian,1964373
6904,B,1633,3,2,ranch,817676
6999,C,1426,4,2,ranch,366203
3678,B,1874,4,2,ranch,936573
3912,A,205,1,0,lodge,63007
2530,A,2243,4,2,victorian,568819
2335,A,1265,3,2,ranch,326191
6089,A,1287,3,2,victorian,331647
2306,C,2902,6,4,victorian,732555
5402,B,4027,6,4,victorian,1998306
2320,C,966,2,1,ranch,251887
3751,A,1853,4,2,ranch,472099
1545,A,4398,6,4,victorian,1103563
3615,A,3579,6,4,victorian,900451
